554.04
552.94
559.5
534.9
525
534.1
521.1
507.08
503.82
490.48
482.07
488.1
502.13
536.26
531.07
552.1
574.81
587
635.35
583.35
601.25
596.53
596.38
575.02
571.77
574.48
570.18
593
581.81
617.89
617.74
607.05
607.94
632.65
633.79
636.99
